STATION,NAME,DATE,TAVG,TMAX,TMIN,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/12/06,9.9,12.2,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/13/06,8.8,10,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/14/06,11.6,13.3,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/15/06,11,11.7,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/16/06,12.8,14.4,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/17/06,13.4,15.6,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/18/06,6.2,9.4,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/06,2.6,5,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/06,1.1,4.4,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/06,0.4,3.9,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/06,1.9,5,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/06,3.5,7.8,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/06,3.6,6.7,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/06,2.2,6.7,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/06,6.4,8.3,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/06,6.3,8.9,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/06,1.7,3.9,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/06,7.1,9.4,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/06,11.2,13.3,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/06,7.8,13.9,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/06,3.3,8.9,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/06,0,5,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/06,-1.3,5,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/06,-8.1,-6.1,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/06,-0.8,6.7,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/06,6.6,10,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/06,-5.2,1.7,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/06,-3.3,0,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/06,2.1,6.7,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/06,1.6,5,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/06,-1.7,1.1,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/06,5,9.4,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/06,6.7,9.4,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/06,7.3,8.3,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/06,4.4,9.4,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/06,3.4,6.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/06,4.2,6.7,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/06,-2.2,0.6,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/06,-3.3,3.9,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/06,3.1,7.8,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/06,-2.3,2.2,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/06,6.1,9.4,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/06,3.9,8.3,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/06,3.4,7.2,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/06,3.4,5,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/06,-2.7,0,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/06,-4.5,0.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/06,-8.6,-5.6,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/06,-5.3,-1.1,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/06,-4.6,-0.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/07,1.7,8.3,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/07,1,7.2,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/07,2.4,6.7,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/07,5.4,10,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/07,9.2,12.2,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/07,10.9,12.8,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/07,4.3,8.3,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/07,4.5,9.4,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/07,1.1,4.4,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/07,-3.8,0.6,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/07,-7.5,1.1,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/07,3.2,5,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/07,0.6,5.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/07,-6.5,-3.9,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/07,-6.8,-5.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/07,-10.3,-6.1,-17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/07,-19,-14.4,-22.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/07,-8,1.7,-22.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/07,0.1,4.4,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/07,-7.3,-3.3,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/07,-11.9,-6.7,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/07,-9.9,-5.6,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/07,-6.4,-2.8,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/07,-2.6,2.8,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/07,-12.4,-7.2,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/07,-18.5,-14.4,-21.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/07,-12.9,-5.6,-20.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/07,-7.9,-3.3,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/07,-10.7,-6.7,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/07,-13.7,-10,-17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/07,-9.7,-4.4,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/07,-5.5,-2.2,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/07,-1.3,0,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/07,-3.6,0,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/07,-8.3,-4.4,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/07,-14.4,-11.7,-18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/07,-12.4,-8.9,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/07,-12,-6.7,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/07,-12.2,-6.7,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/07,-11.1,-6.7,-13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/07,-9.2,-3.3,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/07,-8.4,-4.4,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/07,-6.5,-1.7,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/07,-13.2,-7.8,-19.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/07,-6.6,3.9,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/07,-8.2,3.3,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/07,-11,-7.8,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/07,-3.6,1.7,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/07,-3,-0.6,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/07,-11.8,-7.2,-17.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/07,-10.1,-3.9,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/07,-3.9,1.7,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/07,-5.4,0.6,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/07,-7.9,-3.3,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/07,-5.5,1.7,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/07,-2.1,5,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/07,-3.8,1.1,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/07,-1.4,1.1,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/07,0.9,6.7,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/07,-3,1.7,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/07,-2.2,3.9,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/07,1.4,6.7,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/07,0.2,3.9,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/07,-3,0.6,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/07,-16.8,-8.9,-20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/07,-15.2,-10,-21.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/07,-15.1,-10.6,-20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/07,-9.1,-1.1,-20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/07,2.1,5.6,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/07,4.1,7.8,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/07,2.3,6.7,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/07,6.1,10,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/07,7.3,9.4,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/07,4.9,8.3,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/07,-6.2,-3.3,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/07,1.9,7.8,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/07,-3.2,0,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/07,-2.2,1.1,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/07,-1.2,5,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/07,-4.6,0.6,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/07,4.2,7.2,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/07,7.6,14.4,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/07,1.9,6.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/07,3,8.9,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/07,3.6,7.2,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/07,3.6,5.6,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/07,3.2,7.8,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/07,1.7,7.8,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/07,4.1,12.2,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/07,2.1,7.8,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/07,3.6,8.3,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/07,1.4,3.9,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/07,-1.1,0,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/07,-2.1,-1.1,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/07,-0.4,0,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/07,-0.8,2.2,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/07,-0.9,0.6,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/07,-0.8,3.3,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/07,2.4,7.2,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/07,1.8,5,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/07,2.2,8.3,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/07,2.5,7.2,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/07,1,3.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/07,2.3,5.6,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/07,1.3,2.2,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/07,1.6,2.8,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/07,2.3,2.8,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/07,2.8,4.4,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/07,6.6,13.9,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/07,10.4,18.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/07,14.7,21.1,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/07,7.9,11.1,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/07,15.6,24.4,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/07,12.5,17.2,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/07,7.5,12.2,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/07,9.2,16.7,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/07,5.2,9.4,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/07,7.6,13.3,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/07,4.5,6.1,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/07,4.1,5.6,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/07,8.1,12.8,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/07,9.4,14.4,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/07,8.2,15.6,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/07,9,14.4,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/07,8.4,13.3,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/07,6.8,13.3,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/07,11.2,17.8,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/07,14.1,20,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/07,18.4,24.4,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/07,18.7,26.7,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/07,12.7,15.6,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/07,10,15.6,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/07,10.9,16.7,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/07,10.8,17.8,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/07,11,12.8,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/07,6.9,10.6,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/07,4.6,7.2,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/07,3.8,5.6,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/07,10.4,15,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/07,7.6,10,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/07,8.3,12.8,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/07,9.3,12.8,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/07,7.9,11.7,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/07,15.2,23.3,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/07,25.4,33.3,18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/07,22.9,29.4,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/07,14.5,20,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/07,15.6,22.8,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/07,16.1,20.6,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/07,15.4,20,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/07,13.6,17.2,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/07,15.1,20.6,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/07,16.2,22.8,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/07,10.3,11.7,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/07,9.7,12.8,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/07,13.9,20,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/07,13.5,20,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/07,14.6,22.2,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/07,16.4,20.6,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/07,16.6,22.2,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/07,18.8,25,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/11/07,19.4,21.7,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/12/07,16.7,24.4,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/13/07,12.4,14.4,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/14/07,11.9,13.9,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/15/07,16.2,22.8,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/16/07,17.7,23.3,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/17/07,18.9,25.6,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/18/07,19,25,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/19/07,18.4,24.4,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/20/07,16.5,19.4,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/21/07,18.6,25,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/22/07,14.8,22.2,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/23/07,13.5,17.8,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/24/07,17.3,24.4,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/25/07,19.9,24.4,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/26/07,23.1,29.4,17.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/27/07,25.8,32.2,21.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/28/07,22.6,27.2,17.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/29/07,16.3,22.2,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/30/07,16.4,21.7,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/1/07,15.1,20,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/2/07,15,21.7,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/3/07,16.5,22.8,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/4/07,18.5,23.9,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/5/07,15.9,20,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/6/07,17.6,25.6,14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/7/07,17.1,22.2,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/8/07,15.9,21.1,12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/9/07,14.8,18.9,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/10/07,18.1,26.1,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/11/07,17.8,19.4,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/12/07,19.6,25.6,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/13/07,20.6,24.4,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/14/07,19.3,23.9,14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/15/07,18.2,22.2,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/16/07,20.3,25.6,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/17/07,21.6,26.7,16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/18/07,17.9,23.3,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/19/07,16.6,20.6,14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/20/07,18.1,21.7,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/21/07,18.6,22.2,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/22/07,20.7,25.6,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/23/07,18,21.1,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/24/07,19.1,24.4,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/25/07,22.7,29.4,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/26/07,25,31.7,20.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/27/07,25.1,31.7,20,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/28/07,20.8,25.6,18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/29/07,21.1,26.1,17.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/30/07,20.3,26.7,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/31/07,23.1,28.9,18.3,,,,,,
